year,ncessch,school_name,state_name,lea_name,zip_location,urban_centric_locale,school_level,school_type,charter,enrollment,read_test_num_valid,read_test_pct_prof_low,read_test_pct_prof_high,read_test_pct_prof_midpt,math_test_num_valid,math_test_pct_prof_low,math_test_pct_prof_high,math_test_pct_prof_midpt,students_susp_in_sch,students_susp_out_sch_single,students_susp_out_sch_multiple,expulsions_no_ed_serv,expulsions_with_ed_serv,expulsions_zero_tolerance,students_corporal_punish,students_arrested,students_referred_law_enforce,transfers_alt_sch_disc,days_suspended,suspensions_instances_preschool,suspensions_instances,corpinstances_preschool,corpinstances,salaries_teachers,cohort_num,grad_rate_high,grad_rate_low,grad_rate_midpt,allegations_harass_sex,allegations_harass_race,allegations_harass_disability,allegations_harass_orientation,allegations_harass_religion,students_disc_harass_dis,students_disc_harass_race,students_disc_harass_sex,students_report_harass_dis,students_report_harass_race,students_report_harass_sex,enrl_biology,enrl_chemistry,enrl_advanced_math,enrl_calculus,enrl_algebra2,enrl_physics,enrl_geometry,instances_mech_restraint,instances_phys_restraint,instances_seclusion,students_mech_restraint,students_phys_restraint,students_seclusion,students_SAT_ACT
2015,360009806004,BARD HIGH SCHOOL EARLY COLLEGE QUEENS,New York,NEW YORK CITY GEOGRAPHIC DISTRICT #24,11101,"City, large",High,Regular school,No,600,153,95,100,97.5,146,95,100,97.5,2,0,0,0,0,0,Missing/not reported,Missing/not reported,0,0,,,,,,,170,100,95,97,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,0,0,,0,0,173
2015,360009806028,CIVIC LEADERSHIP ACADEMY,New York,NEW YORK CITY GEOGRAPHIC DISTRICT #24,11373,"City, large",High,Regular school,No,467,104,95,100,97.5,106,95,100,97.5,12,6,2,0,0,0,Missing/not reported,Missing/not reported,4,0,,,,,,,121,89,85,87,1,0,0,0,0,0,0,6,0,0,2,,,,,,,,,0,0,,0,0,103
2015,360009806066,VOYAGES PREPARATORY,New York,NEW YORK CITY GEOGRAPHIC DISTRICT #24,11373,"City, large",High,Regular school,No,223,35,70,79,74.5,51,70,79,74.5,0,0,0,0,0,0,Missing/not reported,Missing/not reported,0,0,,,,,,,77,14,10,12,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,0,0,4
2015,360009806084,PAN AMERICAN INTERNATIONAL HIGH SCHOOL,New York,NEW YORK CITY GEOGRAPHIC DISTRICT #24,11373,"City, large",High,Regular school,No,360,55,80,89,84.5,55,90,100,95,21,0,0,0,0,0,Missing/not reported,Missing/not reported,5,0,,,,,,,90,79,75,77,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,0,0,31
2015,360009806278,MASPETH HIGH SCHOOL,New York,NEW YORK CITY GEOGRAPHIC DISTRICT #24,11373,"City, large",High,Regular school,No,1002,234,99,100,99.5,234,99,100,99.5,44,8,4,0,0,0,Missing/not reported,Missing/not reported,0,0,,,,,,,230,97,97,97,6,4,1,1,1,2,6,6,2,6,7,,,,,,,,,0,0,,0,0,215
2015,360009806544,ROSE M SINGER CENTER,New York,NEW YORK CITY GEOGRAPHIC DISTRICT #24,11370,"City, large",High,Other/alternative school,No,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,360009901917,BAYSIDE HIGH SCHOOL,New York,NEW YORK CITY GEOGRAPHIC DISTRICT #26,11361,"City, large",High,Regular school,No,3312,690,98,98,98,691,97,97,97,43,24,4,0,0,0,Missing/not reported,Missing/not reported,8,0,,,,,,,687,92,92,92,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,0,0,1046
2015,360009901919,BENJAMIN N CARDOZO HIGH SCHOOL,New York,NEW YORK CITY GEOGRAPHIC DISTRICT #26,11361,"City, large",High,Regular school,No,3665,816,96,96,96,831,96,96,96,181,40,0,0,2,0,Missing/not reported,Missing/not reported,29,0,,,,,,,862,91,91,91,1,0,1,1,0,2,0,2,2,0,2,,,,,,,,,0,0,,0,0,751
2015,360009901953,FRANCIS LEWIS HIGH SCHOOL,New York,NEW YORK CITY GEOGRAPHIC DISTRICT #26,11365,"City, large",High,Regular school,No,4290,1019,96,96,96,1033,98,98,98,80,16,8,0,0,0,Missing/not reported,Missing/not reported,12,0,,,,,,,1046,88,88,88,4,0,1,0,0,0,0,4,2,0,10,,,,,,,,,0,0,,0,0,1033
2015,360009902030,MARTIN VAN BUREN HIGH SCHOOL,New York,NEW YORK CITY GEOGRAPHIC DISTRICT #26,11427,"City, large",High,Regular school,No,1506,357,83,83,83,361,86,86,86,70,20,8,0,2,0,Missing/not reported,Missing/not reported,10,0,,,,,,,511,56,56,56,1,0,0,0,0,0,0,2,0,0,2,,,,,,,,,0,0,,0,0,162
2015,360009905536,QUEENS HIGH SCHOOL OF TEACHING LIBERAL ARTS AND SCIENCES,New York,NEW YORK CITY GEOGRAPHIC DISTRICT #26,11426,"City, large",High,Regular school,No,1124,271,93,93,93,272,92,92,92,127,10,0,0,2,0,Missing/not reported,Missing/not reported,8,0,,,,,,,275,91,91,91,7,1,0,0,0,0,2,7,0,2,11,,,,,,,,,0,0,,0,0,223
2015,360010001951,FOREST HILLS HIGH SCHOOL,New York,NEW YORK CITY GEOGRAPHIC DISTRICT #28,11375,"City, large",High,Regular school,No,3841,892,96,96,96,900,97,97,97,73,2,0,0,0,0,Missing/not reported,Missing/not reported,6,0,,,,,,,967,88,88,88,1,2,0,1,1,0,4,2,0,4,2,,,,,,,,,0,0,,0,0,952
2015,360010001965,HILLCREST HIGH SCHOOL,New York,NEW YORK CITY GEOGRAPHIC DISTRICT #28,11432,"City, large",High,Regular school,No,3320,691,90,90,90,695,93,93,93,0,0,0,0,0,0,Missing/not reported,Missing/not reported,0,0,,,,,,,764,76,76,76,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,0,0,328
2015,360010002881,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,New York,NEW YORK CITY GEOGRAPHIC DISTRICT #28,11432,"City, large",High,Vocational school,No,2141,497,97,97,97,500,98,98,98,53,11,6,0,0,0,Missing/not reported,Missing/not reported,13,0,,,,,,,508,89,89,89,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,0,0,395
2015,360010005297,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEGE,New York,NEW YORK CITY GEOGRAPHIC DISTRICT #28,11451,"City, large",High,Regular school,No,434,104,95,100,97.5,104,95,100,97.5,4,2,0,0,0,0,Missing/not reported,Missing/not reported,0,0,,,,,,,97,100,95,97,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,0,0,187
2015,360010005534,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,New York,NEW YORK CITY GEOGRAPHIC DISTRICT #28,11434,"City, large",High,Regular school,No,592,113,90,94,92,116,80,84,82,37,11,4,0,2,0,Missing/not reported,Missing/not reported,8,0,,,,,,,136,74,70,72,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,0,0,100
2015,360010006174,HILLSIDE ARTS AND LETTERS ACADEMY,New York,NEW YORK CITY GEOGRAPHIC DISTRICT #28,11432,"City, large",High,Regular school,No,481,115,95,100,97.5,118,95,100,97.5,0,6,0,0,0,0,Missing/not reported,Missing/not reported,2,0,,,,,,,100,84,80,82,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,0,0,63
